date,term_premium,dgs10,fedfunds,breakeven_10yr,vix,nps_dw_pct_gdp,nps_simple_pct_gdp,fed_treasury_trn,foreign_official_trn,gdp_trn
2014-03-01,0.47112857142857145,2.723333333333333,0.08,2.1676190476190476,14.836666666666666,0.00556848380557083,0.009179411894434929,2.311539,3.256221,17.41158466666667
2014-04-01,0.489,2.705238095238095,0.09,2.1623809523809525,14.19809523809524,0.00022183248886215812,-0.01032630974431215,2.350272,3.279197,17.518508
2014-05-01,0.4079,2.559047619047619,0.09,2.190952380952381,12.475238095238096,0.001997348214697918,0.0006602314711746364,2.370724,3.27889,17.613748
2014-06-01,0.4373904761904762,2.5985714285714288,0.1,2.229047619047619,11.541428571428572,0.0013643689657850838,-0.001426231724214828,2.396972,3.315003,17.708988
2014-07-01,0.42405000000000004,2.5422727272727275,0.09,2.2627272727272727,12.296363636363635,0.0016479745104588713,0.0034172491162436395,2.420285,3.309299,17.804228
2014-08-01,0.37417142857142854,2.42,0.09,2.1961904761904765,13.491904761904761,0.0008302040138656623,0.00195133281674471,2.435932,3.341164,17.840178333333334
2014-09-01,0.4463857142857143,2.5342857142857143,0.09,2.0733333333333333,13.466666666666667,0.002501096314699839,0.0010035666445358635,2.448625,3.359602,17.876128666666666
2014-10-01,0.3189090909090909,2.304090909090909,0.09,1.9200000000000002,18.058695652173913,0.0052061612955703685,0.0069036781937485,2.46158,3.291463,17.912079000000002
2014-11-01,0.3402666666666667,2.3255555555555554,0.09,1.8800000000000001,13.413157894736841,0.0015062808203683267,0.0020205114386171283,2.461645,3.313943,17.962562333333334
2014-12-01,0.2889909090909091,2.2072727272727275,0.12,1.6968181818181818,16.292272727272728,0.0044309567636864125,0.0065421603314079835,2.461364,3.293152,18.013045666666667
2015-01-01,0.12114,1.8815000000000002,0.11,1.607,19.1195,0.001967768369583856,-0.000688650225420557,2.460804,3.270871,18.063529
2015-02-01,0.17510526315789474,1.9752631578947368,0.11,1.7152631578947366,15.90421052631579,0.0009329137505318819,0.005082411299332886,2.460167,3.26644,18.135613999999997
2015-03-01,0.20422727272727273,2.0427272727272725,0.11,1.7618181818181817,14.812727272727273,0.004419688866932796,0.005850976502509331,2.459666,3.233869,18.207699
2015-04-01,0.12494090909090909,1.935,0.12,1.8581818181818184,13.494761904761905,-0.00023410618283488063,-0.0029387487037746546,2.460034,3.288587,18.279784
2015-05-01,0.26869,2.1975000000000002,0.12,1.8655000000000002,13.3385,0.000808290541457996,0.0002001347760370943,2.460639,3.326742,18.320398
2015-06-01,0.35670454545454544,2.3636363636363638,0.13,1.8659090909090907,14.339545454545457,0.001506760033023458,-0.0009435295007448988,2.460911,3.368074,18.361012
2015-07-01,0.32376363636363636,2.3245454545454547,0.13,1.820909090909091,14.352727272727272,0.0041007116559896185,0.007707240229714507,2.461502,3.327998,18.401626
2015-08-01,0.23001904761904762,2.1671428571428573,0.14,1.6114285714285717,19.42809523809524,0.0020808231036487375,0.0010274215416118848,2.461876,3.341767,18.412796333333333
2015-09-01,0.23213333333333336,2.172857142857143,0.14,1.522857142857143,24.377142857142857,0.003518840064227467,0.0008396031863837038,2.461948,3.333696,18.42396666666667
2015-10-01,0.17631904761904763,2.07,0.12,1.4985714285714284,16.789545454545454,0.00347925265430046,-0.0008142582737713958,2.4618,3.292359,18.435136999999997
2015-11-01,0.28039473684210525,2.263157894736842,0.12,1.5705263157894738,16.21,0.002448933650000486,0.0158720175340469,2.461628,3.322392,18.46540233333333
2015-12-01,0.24322272727272728,2.2427272727272727,0.24,1.515,18.025454545454547,0.0033600371758356223,0.0044610512682168885,2.461554,3.323911,18.49566766666667
2016-01-01,0.1490578947368421,2.0852631578947367,0.34,1.42,23.717894736842105,0.003709332246578926,0.0021223199255260565,2.461341,3.267091,18.525933000000002
2016-02-01,-0.030940000000000002,1.7795,0.38,1.3074999999999999,22.517,0.003521512333957244,0.007348975812047401,2.461211,3.254251,18.587856
2016-03-01,0.03745909090909091,1.8890909090909092,0.36,1.5518181818181818,15.84909090909091,0.0028803961069955473,0.006816291418194858,2.461326,3.260442,18.649779000000002
2016-04-01,-0.010442857142857143,1.805238095238095,0.37,1.6147619047619048,14.300476190476191,0.001172670583384045,-0.003707944807669528,2.461413,3.238689,18.711702000000002
